"index","case","datetime","key_value","name","units","value"
2,"Medium_Sparse_No Shade",2017-07-01,"33CF50","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",87.784942628391
2,"Medium_Sparse_No Shade",2017-07-01,"228D6F","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",72.2933386891284
2,"Medium_Sparse_No Shade",2017-07-01,"1B2AB0","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",74.4764265481295
2,"Medium_Sparse_No Shade",2017-07-01,"A13DB3","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",21.7653497727597
2,"Medium_Sparse_No Shade",2017-07-01,"265AE9","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",19.7263550746004
2,"Medium_Sparse_No Shade",2017-07-01,"C49DA1","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",69.3959628222318
2,"Medium_Sparse_No Shade",2017-07-01,"9CA57B","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",66.3980543807289
2,"Medium_Sparse_No Shade",2017-07-01,"D47298","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",90.1915321321377
2,"Medium_Sparse_No Shade",2017-07-01,"3FB956","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",91.1156144716222
2,"Medium_Sparse_No Shade",2017-07-01,"96BCDA","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",91.3451772856317
2,"Medium_Sparse_No Shade",2017-07-01,"CA7BDE","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",84.1248080191247
2,"Medium_Sparse_No Shade",2017-07-01,"6C8EDB","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",22.2337971636106
2,"Medium_Sparse_No Shade",2017-07-01,"8DAF8D","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",19.8499863345927
2,"Medium_Sparse_No Shade",2017-07-01,"E7A049","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",76.2957914788443
2,"Medium_Sparse_No Shade",2017-07-01,"C2DD8D","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",76.4460250365231
2,"Medium_Sparse_No Shade",2017-07-01,"3AE67F","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",67.4542126122269
2,"Medium_Sparse_No Shade",2017-07-01,"E9A1AB","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",21.8313701838713
2,"Medium_Sparse_No Shade",2017-07-01,"23DAAD","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",19.6680248451614
2,"Medium_Sparse_No Shade",2017-07-01,"9B02E0","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",72.1233177689744
2,"Medium_Sparse_No Shade",2017-07-01,"D19393","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",70.0501821611268
2,"Medium_Sparse_No Shade",2017-07-01,"94BA8A","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",72.5942731767661
2,"Medium_Sparse_No Shade",2017-07-01,"895EC3","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",66.0050145081045
2,"Medium_Sparse_No Shade",2017-07-01,"545054","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",58.9705874031565
2,"Medium_Sparse_No Shade",2017-07-01,"A54BE7","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",87.0733040923234
2,"Medium_Sparse_No Shade",2017-07-01,"8BFBF7","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",88.0899911121559
2,"Medium_Sparse_No Shade",2017-07-01,"A50407","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",88.1454536971515
2,"Medium_Sparse_No Shade",2017-07-01,"4D66A8","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",84.7283371833744
2,"Medium_Sparse_No Shade",2017-07-01,"AA51D4","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",23.5663392370648
2,"Medium_Sparse_No Shade",2017-07-01,"7BA5DE","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",20.4398911962263
2,"Medium_Sparse_No Shade",2017-07-01,"2986A4","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",73.4201067765532
2,"Medium_Sparse_No Shade",2017-07-01,"864E4C","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",73.6783224729434
2,"Medium_Sparse_No Shade",2017-07-01,"F90CBB","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",61.5851430062888
2,"Medium_Sparse_No Shade",2017-07-01,"C1301C","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",21.5093609383508
2,"Medium_Sparse_No Shade",2017-07-01,"E26F8E","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",19.2494143103986
2,"Medium_Sparse_No Shade",2017-07-01,"7D637F","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",66.6906555784599
2,"Medium_Sparse_No Shade",2017-07-01,"8CC1C8","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",70.7181446885227
2,"Medium_Sparse_No Shade",2017-07-01,"F7ED9D","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",66.9426489998717
2,"Medium_Sparse_No Shade",2017-07-01,"834AD4","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",23.485531018064
2,"Medium_Sparse_No Shade",2017-07-01,"653A8A","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",22.1285107126275
2,"Medium_Sparse_No Shade",2017-07-01,"B8067C","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",72.7213587131049
2,"Medium_Sparse_No Shade",2017-07-01,"F8E398","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",73.4822066226395
2,"Medium_Sparse_No Shade",2017-07-01,"814B1B","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",60.4123096130454
2,"Medium_Sparse_No Shade",2017-07-01,"1FE133","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",91.5741882537159
2,"Medium_Sparse_No Shade",2017-07-01,"B1BC35","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",92.614082549618
2,"Medium_Sparse_No Shade",2017-07-01,"A79403","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",91.9473594446166
2,"Medium_Sparse_No Shade",2017-07-01,"488576","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",86.5553037727489
2,"Medium_Sparse_No Shade",2017-07-01,"E7083B","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",68.2174132024315
2,"Medium_Sparse_No Shade",2017-07-01,"55BC62","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",87.0700536407993
2,"Medium_Sparse_No Shade",2017-07-01,"B55A20","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",82.4585343112412
2,"Medium_Sparse_No Shade",2017-07-01,"3A89E2","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",23.6129359421889
2,"Medium_Sparse_No Shade",2017-07-01,"953913","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",20.366520857085
2,"Medium_Sparse_No Shade",2017-07-01,"6AD0AC","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",72.1803171852683
2,"Medium_Sparse_No Shade",2017-07-01,"699E7C","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",75.2231653851377
2,"Medium_Sparse_No Shade",2017-07-01,"7BCC00","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",40.2735147223423
2,"Medium_Sparse_No Shade",2017-07-01,"C5516B","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",39.397134465984
2,"Medium_Sparse_No Shade",2017-07-01,"E03F80","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",39.6780606284849
2,"Medium_Sparse_No Shade",2017-07-01,"65FB66","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",99.6440934094463
2,"Medium_Sparse_No Shade",2017-07-01,"3134EF","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",92.1285116170351
2,"Medium_Sparse_No Shade",2017-07-01,"A7E34B","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",181.882579188988
2,"Medium_Sparse_No Shade",2017-07-01,"75DE40","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",181.882579188988
2,"Medium_Sparse_No Shade",2017-07-01,"4EF493","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",79.2488488165592
2,"Medium_Sparse_No Shade",2017-07-01,"FF1857","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",112.635536986626
2,"Medium_Sparse_No Shade",2017-07-01,"87FB35","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",116.935743583453
2,"Medium_Sparse_No Shade",2017-07-01,"8A7124","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",116.93617039799
2,"Medium_Sparse_No Shade",2017-07-01,"70320D","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",99.7551936070075
2,"Medium_Sparse_No Shade",2017-07-01,"E1B7E4","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",79.9747058179284
2,"Medium_Sparse_No Shade",2017-07-01,"F7BF36","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",98.1791343676928
2,"Medium_Sparse_No Shade",2017-07-01,"460E14","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",86.9113507144152
2,"Medium_Sparse_No Shade",2017-07-01,"8C1A09","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",88.93377039966
2,"Medium_Sparse_No Shade",2017-07-01,"62647D","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",38.5204872424492
2,"Medium_Sparse_No Shade",2017-07-01,"5877D0","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",38.9495646576067
2,"Medium_Sparse_No Shade",2017-07-01,"E1E523","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",181.882579188988
2,"Medium_Sparse_No Shade",2017-07-01,"DEE2B1","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",40.6660919107944
2,"Medium_Sparse_No Shade",2017-07-01,"AAA4E4","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",37.8008196871129
2,"Medium_Sparse_No Shade",2017-07-01,"95BEA6","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",87.2811527426655
2,"Medium_Sparse_No Shade",2017-07-01,"BB81B1","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",89.0435825233823
2,"Medium_Sparse_No Shade",2017-07-01,"D1FFE3","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",181.861937657244
2,"Medium_Sparse_No Shade",2017-07-01,"EED077","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",83.9435716767406
2,"Medium_Sparse_No Shade",2017-07-01,"653211","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",81.5079520252226
2,"Medium_Sparse_No Shade",2017-07-01,"D4DC85","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",113.421333541823
2,"Medium_Sparse_No Shade",2017-07-01,"19CB71","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",116.987302970449
2,"Medium_Sparse_No Shade",2017-07-01,"18F863","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",116.987302970449
2,"Medium_Sparse_No Shade",2017-07-01,"F43BCB","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",97.6051837099256
2,"Medium_Sparse_No Shade",2017-07-01,"A5D7A2","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",39.0705738694581
2,"Medium_Sparse_No Shade",2017-07-01,"6A1CD1","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",37.9065091982199
2,"Medium_Sparse_No Shade",2017-07-01,"36AA50","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",91.3580526856245
2,"Medium_Sparse_No Shade",2017-07-01,"E42E53","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",91.4213957391821
2,"Medium_Sparse_No Shade",2017-07-01,"755B68","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",79.9545059779972
2,"Medium_Sparse_No Shade",2017-07-01,"E8EDFB","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",181.862384067742
2,"Medium_Sparse_No Shade",2017-07-01,"64FC7F","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",38.7277915280938
2,"Medium_Sparse_No Shade",2017-07-01,"C2FD0D","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",37.8253535825205
2,"Medium_Sparse_No Shade",2017-07-01,"5874F1","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",85.8025178155304
2,"Medium_Sparse_No Shade",2017-07-01,"CFFA86","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",85.1230833924972
2,"Medium_Sparse_No Shade",2017-07-01,"6C2720","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",89.1400617577686
2,"Medium_Sparse_No Shade",2017-07-01,"B99D0E","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",181.861937657253
2,"Medium_Sparse_No Shade",2017-07-01,"E0F521","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",38.4948940566959
2,"Medium_Sparse_No Shade",2017-07-01,"A2960A","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",37.7700744135927
2,"Medium_Sparse_No Shade",2017-07-01,"EEA90E","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",85.592800282918
2,"Medium_Sparse_No Shade",2017-07-01,"59C019","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",90.402826319514
2,"Medium_Sparse_No Shade",2017-07-01,"CDF435","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",90.194088516598
2,"Medium_Sparse_No Shade",2017-07-01,"52AE84","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",181.861937657251
2,"Medium_Sparse_No Shade",2017-07-01,"16CA10","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",84.5647452414978
2,"Medium_Sparse_No Shade",2017-07-01,"2D05E1","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",81.4162158590885
2,"Medium_Sparse_No Shade",2017-07-01,"38392B","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",116.815784282024
2,"Medium_Sparse_No Shade",2017-07-01,"A6C9BD","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",116.921202969745
2,"Medium_Sparse_No Shade",2017-07-01,"B4D7D4","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",116.921865290374
2,"Medium_Sparse_No Shade",2017-07-01,"A53796","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",97.0431895091519
2,"Medium_Sparse_No Shade",2017-07-01,"AC0D6E","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",40.6654289559955
2,"Medium_Sparse_No Shade",2017-07-01,"8580C7","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",37.9065091982196
2,"Medium_Sparse_No Shade",2017-07-01,"FAE232","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",91.6485785612478
2,"Medium_Sparse_No Shade",2017-07-01,"1FB167","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",91.3690117744421
2,"Medium_Sparse_No Shade",2017-07-01,"2E5565","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",79.8704609687676
2,"Medium_Sparse_No Shade",2017-07-01,"D92264","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",181.862384067743
2,"Medium_Sparse_No Shade",2017-07-01,"8EB296","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",39.9910430330368
2,"Medium_Sparse_No Shade",2017-07-01,"210899","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",40.6829718660133
2,"Medium_Sparse_No Shade",2017-07-01,"836FB1","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",91.2545739008606
2,"Medium_Sparse_No Shade",2017-07-01,"CDCD3D","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",91.9646797070294
2,"Medium_Sparse_No Shade",2017-07-01,"6FC848","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",78.743536050151
2,"Medium_Sparse_No Shade",2017-07-01,"EB36B0","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",116.878605789204
2,"Medium_Sparse_No Shade",2017-07-01,"4B0C75","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",116.949893449208
2,"Medium_Sparse_No Shade",2017-07-01,"EC5B03","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",116.943115622251
2,"Medium_Sparse_No Shade",2017-07-01,"C95431","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",99.3934184443619
2,"Medium_Sparse_No Shade",2017-07-01,"2D5365","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",80.6956415816044
2,"Medium_Sparse_No Shade",2017-07-01,"3BE8A8","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",97.0897816644309
2,"Medium_Sparse_No Shade",2017-07-01,"4C3012","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",93.7648269394036
2,"Medium_Sparse_No Shade",2017-07-01,"B7B826","Surface Outside Face Incident Solar Radiation Rate per Area","W/m2",181.882579188988
2,"Medium_Sparse_No Shade",2017-07-01,"BE0F22","Surface Inside Face Temperature","C",29.0533999335183
2,"Medium_Sparse_No Shade",2017-07-01,"BE0F22","Surface Outside Face Temperature","C",30.2774631709338
2,"Medium_Sparse_No Shade",2017-07-01,"BE0F22","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"D9BF5D","Surface Inside Face Temperature","C",28.1170407127154
2,"Medium_Sparse_No Shade",2017-07-01,"D9BF5D","Surface Outside Face Temperature","C",28.1170341688862
2,"Medium_Sparse_No Shade",2017-07-01,"D9BF5D","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"F7E5F9","Surface Inside Face Temperature","C",29.0533999335184
2,"Medium_Sparse_No Shade",2017-07-01,"F7E5F9","Surface Outside Face Temperature","C",30.277463170932
2,"Medium_Sparse_No Shade",2017-07-01,"F7E5F9","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"A15EF2","Surface Inside Face Temperature","C",28.1992679459861
2,"Medium_Sparse_No Shade",2017-07-01,"A15EF2","Surface Outside Face Temperature","C",29.4473871999679
2,"Medium_Sparse_No Shade",2017-07-01,"A15EF2","Surface Outside Face Conduction Heat Gain Rate","W",97.9845125092682
2,"Medium_Sparse_No Shade",2017-07-01,"F0171B","Surface Inside Face Temperature","C",28.8102315246032
2,"Medium_Sparse_No Shade",2017-07-01,"F0171B","Surface Outside Face Temperature","C",28.8368346861027
2,"Medium_Sparse_No Shade",2017-07-01,"81998C","Surface Inside Face Temperature","C",29.0237093199587
2,"Medium_Sparse_No Shade",2017-07-01,"81998C","Surface Outside Face Temperature","C",30.2567057202775
2,"Medium_Sparse_No Shade",2017-07-01,"81998C","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"38316D","Surface Inside Face Temperature","C",29.0237093199564
2,"Medium_Sparse_No Shade",2017-07-01,"38316D","Surface Outside Face Temperature","C",30.2567057202745
2,"Medium_Sparse_No Shade",2017-07-01,"38316D","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"248178","Surface Inside Face Temperature","C",29.0237093199554
2,"Medium_Sparse_No Shade",2017-07-01,"248178","Surface Outside Face Temperature","C",30.2567057202727
2,"Medium_Sparse_No Shade",2017-07-01,"248178","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"C00851","Surface Inside Face Temperature","C",29.0550429301025
2,"Medium_Sparse_No Shade",2017-07-01,"C00851","Surface Outside Face Temperature","C",30.2746656351636
2,"Medium_Sparse_No Shade",2017-07-01,"C00851","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"E34B53","Surface Inside Face Temperature","C",28.1929721537211
2,"Medium_Sparse_No Shade",2017-07-01,"E34B53","Surface Outside Face Temperature","C",29.3133402976009
2,"Medium_Sparse_No Shade",2017-07-01,"E34B53","Surface Outside Face Conduction Heat Gain Rate","W",59.604913894022
2,"Medium_Sparse_No Shade",2017-07-01,"9BB333","Surface Inside Face Temperature","C",29.0338557498787
2,"Medium_Sparse_No Shade",2017-07-01,"9BB333","Surface Outside Face Temperature","C",30.2324837981468
2,"Medium_Sparse_No Shade",2017-07-01,"9BB333","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"4EA790","Surface Inside Face Temperature","C",29.055042930102
2,"Medium_Sparse_No Shade",2017-07-01,"4EA790","Surface Outside Face Temperature","C",30.2746656351674
2,"Medium_Sparse_No Shade",2017-07-01,"4EA790","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"14818F","Surface Inside Face Temperature","C",28.111644862578
2,"Medium_Sparse_No Shade",2017-07-01,"14818F","Surface Outside Face Temperature","C",28.1116383285916
2,"Medium_Sparse_No Shade",2017-07-01,"14818F","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"EB381E","Surface Inside Face Temperature","C",28.2258060668906
2,"Medium_Sparse_No Shade",2017-07-01,"EB381E","Surface Outside Face Temperature","C",30.8972058717106
2,"Medium_Sparse_No Shade",2017-07-01,"EB381E","Surface Outside Face Conduction Heat Gain Rate","W",187.591214095217
2,"Medium_Sparse_No Shade",2017-07-01,"4BBE32","Surface Inside Face Temperature","C",28.9206339472051
2,"Medium_Sparse_No Shade",2017-07-01,"4BBE32","Surface Outside Face Temperature","C",28.9391641613723
2,"Medium_Sparse_No Shade",2017-07-01,"219C66","Surface Inside Face Temperature","C",25.6712880581728
2,"Medium_Sparse_No Shade",2017-07-01,"219C66","Surface Outside Face Temperature","C",24.2999999999997
2,"Medium_Sparse_No Shade",2017-07-01,"219C66","Surface Outside Face Conduction Heat Gain Rate","W",249.491177604712
2,"Medium_Sparse_No Shade",2017-07-01,"2DB53E","Surface Inside Face Temperature","C",25.6798243737927
2,"Medium_Sparse_No Shade",2017-07-01,"2DB53E","Surface Outside Face Temperature","C",24.2999999999997
2,"Medium_Sparse_No Shade",2017-07-01,"2DB53E","Surface Outside Face Conduction Heat Gain Rate","W",290.611262756857
2,"Medium_Sparse_No Shade",2017-07-01,"B5AB73","Surface Inside Face Temperature","C",28.1784560058994
2,"Medium_Sparse_No Shade",2017-07-01,"B5AB73","Surface Outside Face Temperature","C",28.1784475510515
2,"Medium_Sparse_No Shade",2017-07-01,"B5AB73","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"CDFD07","Surface Inside Face Temperature","C",28.1777942163723
2,"Medium_Sparse_No Shade",2017-07-01,"CDFD07","Surface Outside Face Temperature","C",28.177785793088
2,"Medium_Sparse_No Shade",2017-07-01,"CDFD07","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"92B573","Surface Inside Face Temperature","C",27.1053451455231
2,"Medium_Sparse_No Shade",2017-07-01,"92B573","Surface Outside Face Temperature","C",30.3238292244565
2,"Medium_Sparse_No Shade",2017-07-01,"92B573","Surface Outside Face Conduction Heat Gain Rate","W",167.814373572566
2,"Medium_Sparse_No Shade",2017-07-01,"E313CC","Surface Inside Face Temperature","C",27.6209502378538
2,"Medium_Sparse_No Shade",2017-07-01,"E313CC","Surface Outside Face Temperature","C",28.5106489968165
2,"Medium_Sparse_No Shade",2017-07-01,"E313CC","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"58768C","Surface Inside Face Temperature","C",27.6209502378591
2,"Medium_Sparse_No Shade",2017-07-01,"58768C","Surface Outside Face Temperature","C",28.5106489968191
2,"Medium_Sparse_No Shade",2017-07-01,"58768C","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"127502","Surface Inside Face Temperature","C",27.09147999753
2,"Medium_Sparse_No Shade",2017-07-01,"127502","Surface Outside Face Temperature","C",29.7399188191722
2,"Medium_Sparse_No Shade",2017-07-01,"127502","Surface Outside Face Conduction Heat Gain Rate","W",98.3513993233016
2,"Medium_Sparse_No Shade",2017-07-01,"1432F0","Surface Inside Face Temperature","C",27.0983303522691
2,"Medium_Sparse_No Shade",2017-07-01,"1432F0","Surface Outside Face Temperature","C",30.9240485968731
2,"Medium_Sparse_No Shade",2017-07-01,"1432F0","Surface Outside Face Conduction Heat Gain Rate","W",134.409354143458
2,"Medium_Sparse_No Shade",2017-07-01,"9B19D6","Surface Inside Face Temperature","C",28.4504580121806
2,"Medium_Sparse_No Shade",2017-07-01,"9B19D6","Surface Outside Face Temperature","C",28.4991835909549
2,"Medium_Sparse_No Shade",2017-07-01,"9BDED2","Surface Inside Face Temperature","C",28.4527640787815
2,"Medium_Sparse_No Shade",2017-07-01,"9BDED2","Surface Outside Face Temperature","C",28.5015002285082
2,"Medium_Sparse_No Shade",2017-07-01,"EB9560","Surface Inside Face Temperature","C",27.0772881722091
2,"Medium_Sparse_No Shade",2017-07-01,"EB9560","Surface Outside Face Temperature","C",30.4754200564724
2,"Medium_Sparse_No Shade",2017-07-01,"EB9560","Surface Outside Face Conduction Heat Gain Rate","W",42.0910784121557
2,"Medium_Sparse_No Shade",2017-07-01,"6E07CA","Surface Inside Face Temperature","C",26.917781048399
2,"Medium_Sparse_No Shade",2017-07-01,"6E07CA","Surface Outside Face Temperature","C",26.9177761045214
2,"Medium_Sparse_No Shade",2017-07-01,"6E07CA","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"49FCED","Surface Inside Face Temperature","C",27.0975309876241
2,"Medium_Sparse_No Shade",2017-07-01,"49FCED","Surface Outside Face Temperature","C",30.1528171067752
2,"Medium_Sparse_No Shade",2017-07-01,"49FCED","Surface Outside Face Conduction Heat Gain Rate","W",116.770683679103
2,"Medium_Sparse_No Shade",2017-07-01,"24F025","Surface Inside Face Temperature","C",27.6349888471193
2,"Medium_Sparse_No Shade",2017-07-01,"24F025","Surface Outside Face Temperature","C",28.5351153931243
2,"Medium_Sparse_No Shade",2017-07-01,"24F025","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"DFBD24","Surface Inside Face Temperature","C",27.0798840794023
2,"Medium_Sparse_No Shade",2017-07-01,"DFBD24","Surface Outside Face Temperature","C",30.5284804304666
2,"Medium_Sparse_No Shade",2017-07-01,"DFBD24","Surface Outside Face Conduction Heat Gain Rate","W",65.1985534552634
2,"Medium_Sparse_No Shade",2017-07-01,"A8D3AE","Surface Inside Face Temperature","C",28.3681577655977
2,"Medium_Sparse_No Shade",2017-07-01,"A8D3AE","Surface Outside Face Temperature","C",28.4191820342118
2,"Medium_Sparse_No Shade",2017-07-01,"FD96CD","Surface Inside Face Temperature","C",27.6209502378599
2,"Medium_Sparse_No Shade",2017-07-01,"FD96CD","Surface Outside Face Temperature","C",28.5106489968213
2,"Medium_Sparse_No Shade",2017-07-01,"FD96CD","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"BC749E","Surface Inside Face Temperature","C",27.625464373502
2,"Medium_Sparse_No Shade",2017-07-01,"BC749E","Surface Outside Face Temperature","C",28.5296834560206
2,"Medium_Sparse_No Shade",2017-07-01,"BC749E","Surface Outside Face Conduction Heat Gain Rate","W",0
2,"Medium_Sparse_No Shade",2017-07-01,"965308","Surface Inside Face Temperature","C",27.0660551763928
